"MCKINNEY MUNICIPAL AIRPORT, TX US (USW00053914)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2015-11-08,,66,41,0.00,0.0,0.0
2015-11-09,,65,48,0.00,0.0,0.0
2015-11-10,,75,52,0.00,0.0,0.0
2015-11-11,,81,57,0.08,0.0,0.0
2015-11-12,,67,44,0.00,0.0,0.0
2015-11-13,,67,38,0.00,0.0,0.0
2015-11-14,,65,41,0.00,0.0,0.0
2015-11-15,,62,53,0.95,0.0,0.0
2015-11-16,,72,54,0.80,0.0,0.0
2015-11-17,,72,52,1.21,0.0,0.0
2015-11-18,,68,47,0.00,0.0,0.0
2015-11-19,,69,41,0.00,0.0,0.0
2015-11-20,,71,48,0.00,0.0,0.0
2015-11-21,,60,32,0.00,0.0,0.0
2015-11-22,,54,28,0.00,0.0,0.0
2015-11-23,,61,31,0.00,0.0,0.0
2015-11-24,,65,43,0.00,0.0,0.0
2015-11-25,,72,59,0.00,0.0,0.0
2015-11-26,,71,65,2.19,0.0,0.0
2015-11-27,,69,39,6.55,0.0,0.0
2015-11-28,,41,37,0.88,0.0,0.0
2015-11-29,,44,39,0.97,0.0,0.0
2015-11-30,,48,43,0.00,,0.0
2015-12-01,,50,36,0.00,0.0,0.0
2015-12-02,,57,33,0.00,0.0,0.0
2015-12-03,,59,33,0.00,0.0,0.0
2015-12-04,,58,33,0.00,0.0,0.0
2015-12-05,,58,34,0.00,0.0,0.0
2015-12-06,,64,38,0.00,0.0,0.0
2015-12-07,,66,35,0.00,0.0,0.0
2015-12-08,,70,39,0.00,0.0,0.0
2015-12-09,,71,41,0.00,0.0,0.0
2015-12-10,,72,43,0.00,0.0,0.0
2015-12-11,,76,42,0.00,0.0,0.0
2015-12-12,,73,66,0.12,0.0,0.0
2015-12-13,,70,51,1.68,0.0,0.0
2015-12-14,,67,45,0.00,0.0,0.0
2015-12-15,,67,46,0.00,0.0,0.0
2015-12-16,,57,37,0.00,0.0,0.0
2015-12-17,,57,30,0.00,0.0,0.0
2015-12-18,,51,29,0.00,0.0,0.0
2015-12-19,,60,32,0.00,0.0,0.0
2015-12-20,,62,46,0.00,0.0,0.0
2015-12-21,,69,42,0.00,0.0,0.0
2015-12-22,,71,36,0.00,0.0,0.0
2015-12-23,,73,49,0.00,0.0,0.0
2015-12-24,,73,45,0.00,0.0,0.0
2015-12-25,,72,43,0.00,0.0,0.0
2015-12-26,,77,53,1.21,0.0,0.0
2015-12-27,,53,41,2.93,,0.0
2015-12-28,,42,32,0.41,,0.0
2015-12-29,,44,30,0.00,0.0,0.0
2015-12-30,,52,34,0.00,0.0,0.0
2015-12-31,,51,31,0.00,0.0,0.0
2016-01-01,,48,35,0.00,0.0,0.0
2016-01-02,,49,35,0.00,0.0,0.0
2016-01-03,,58,32,0.00,0.0,0.0
2016-01-04,,52,30,0.00,0.0,0.0
2016-01-05,,44,29,0.00,0.0,0.0
2016-01-06,,48,39,0.75,0.0,0.0
2016-01-07,,59,45,0.13,0.0,0.0
2016-01-08,,56,38,0.00,0.0,0.0
2016-01-09,,45,33,0.01,0.0,0.0
2016-01-10,,40,25,0.00,0.0,0.0
2016-01-11,,48,26,0.00,0.0,0.0
2016-01-12,,61,28,0.00,0.0,0.0
2016-01-13,,65,32,0.00,0.0,0.0
2016-01-14,,65,37,0.00,0.0,0.0
2016-01-15,,63,39,0.00,0.0,0.0
2016-01-16,,46,33,0.04,,0.0
2016-01-17,,52,25,0.00,0.0,0.0
2016-01-18,,47,25,0.00,0.0,0.0
2016-01-19,,63,30,0.00,0.0,0.0
2016-01-20,,46,34,0.00,0.0,0.0
2016-01-21,,48,36,0.78,,0.0
2016-01-22,,46,30,0.00,0.0,0.0
2016-01-23,,46,28,0.00,0.0,0.0
2016-01-24,,61,33,0.00,0.0,0.0
2016-01-25,,63,44,0.00,0.0,0.0
2016-01-26,,48,37,0.00,0.0,0.0
2016-01-27,,55,27,0.00,0.0,0.0
2016-01-28,,67,31,0.00,0.0,0.0
2016-01-29,,75,36,0.00,0.0,0.0
2016-01-30,,73,42,0.00,0.0,0.0
2016-01-31,,71,48,0.00,0.0,0.0
2016-02-01,,66,39,0.00,0.0,0.0
2016-02-02,,66,43,0.00,0.0,0.0
2016-02-03,,50,34,0.00,0.0,0.0
2016-02-04,,53,26,0.00,0.0,0.0
2016-02-05,,57,27,0.00,0.0,0.0
2016-02-06,,54,35,0.00,0.0,0.0
2016-02-07,,63,28,0.00,0.0,0.0
2016-02-08,,55,40,0.00,0.0,0.0
2016-02-09,,60,35,0.00,0.0,0.0
2016-02-10,,71,29,0.00,0.0,0.0
2016-02-11,,74,38,0.00,0.0,0.0
2016-02-12,,68,39,0.00,0.0,0.0
2016-02-13,,63,37,0.00,0.0,0.0
2016-02-14,,64,52,0.00,0.0,0.0
2016-02-15,,69,43,0.00,0.0,0.0
2016-02-16,,70,41,0.00,0.0,0.0
2016-02-17,,68,35,0.00,0.0,0.0
2016-02-18,,73,47,0.00,0.0,0.0
2016-02-19,,77,60,0.00,0.0,0.0
2016-02-20,,74,63,0.00,0.0,0.0
2016-02-21,,69,55,0.12,0.0,0.0
2016-02-22,,57,51,0.04,0.0,0.0
2016-02-23,,54,42,1.95,,0.0
2016-02-24,,58,39,0.00,0.0,0.0
2016-02-25,,57,37,0.00,0.0,0.0
2016-02-26,,60,29,0.00,0.0,0.0
2016-02-27,,71,36,0.00,0.0,0.0
2016-02-28,,71,51,0.00,0.0,0.0
2016-02-29,,71,44,0.00,0.0,0.0
2016-03-01,,69,46,0.00,0.0,0.0
2016-03-02,,68,37,0.00,0.0,0.0
2016-03-03,,71,46,0.00,0.0,0.0
2016-03-04,,69,37,0.00,0.0,0.0
2016-03-05,,75,40,0.00,0.0,0.0
2016-03-06,,72,47,0.00,0.0,0.0
2016-03-07,,69,61,0.04,0.0,0.0
2016-03-08,,66,53,1.35,0.0,0.0
2016-03-09,,61,57,0.77,0.0,0.0
2016-03-10,,64,58,0.16,0.0,0.0
2016-03-11,,61,57,0.30,0.0,0.0
2016-03-12,,71,55,0.00,0.0,0.0
2016-03-13,,77,54,0.00,0.0,0.0
2016-03-14,,87,50,0.00,0.0,0.0
2016-03-15,,80,57,0.00,0.0,0.0
2016-03-16,,75,45,0.00,0.0,0.0
2016-03-17,,62,49,0.38,0.0,0.0
2016-03-18,,61,45,0.00,0.0,0.0
2016-03-19,,59,39,0.00,0.0,0.0
2016-03-20,,54,35,0.00,0.0,0.0
2016-03-21,,64,32,0.00,0.0,0.0
2016-03-22,,73,48,0.00,0.0,0.0
2016-03-23,,79,59,0.39,0.0,0.0
2016-03-24,,62,43,0.00,0.0,0.0
2016-03-25,,67,35,0.00,0.0,0.0
2016-03-26,,73,49,0.00,0.0,0.0
2016-03-27,,62,43,0.00,0.0,0.0
2016-03-28,,68,34,0.00,0.0,0.0
2016-03-29,,72,48,0.00,0.0,0.0
2016-03-30,,76,63,0.23,0.0,0.0
2016-03-31,,74,56,0.00,0.0,0.0
2016-04-01,,64,47,0.00,0.0,0.0
2016-04-02,,67,41,0.00,0.0,0.0
2016-04-03,,75,40,0.00,0.0,0.0
2016-04-04,,83,46,0.00,0.0,0.0
2016-04-05,,84,50,0.00,0.0,0.0
2016-04-06,,77,52,0.00,0.0,0.0
2016-04-07,,84,46,0.00,0.0,0.0
2016-04-08,,71,50,0.00,0.0,0.0
2016-04-09,,68,47,0.01,0.0,0.0
2016-04-10,,75,60,0.00,0.0,0.0
2016-04-11,,78,58,1.87,0.0,0.0
2016-04-12,,67,52,0.03,0.0,0.0
2016-04-13,,59,51,0.33,0.0,0.0
2016-04-14,,71,55,0.00,0.0,0.0
2016-04-15,,72,51,0.00,0.0,0.0
2016-04-16,,77,61,0.00,0.0,0.0
2016-04-17,,69,61,2.11,0.0,0.0
2016-04-18,,74,62,1.04,0.0,0.0
2016-04-19,,76,63,0.01,0.0,0.0
2016-04-20,,74,59,0.71,0.0,0.0
2016-04-21,,77,58,0.07,0.0,0.0
2016-04-22,,79,52,0.00,0.0,0.0
2016-04-23,,79,53,0.00,0.0,0.0
2016-04-24,,77,58,0.00,0.0,0.0
2016-04-25,,83,66,0.00,0.0,0.0
2016-04-26,,83,62,1.69,0.0,0.0
2016-04-27,,80,59,0.01,0.0,0.0
2016-04-28,,82,53,0.00,0.0,0.0
2016-04-29,,81,67,0.37,0.0,0.0
2016-04-30,,75,59,0.00,0.0,0.0
2016-05-01,,74,55,0.00,0.0,0.0
2016-05-02,,64,49,0.29,0.0,0.0
2016-05-03,,73,45,0.00,0.0,0.0
2016-05-04,,81,51,0.00,0.0,0.0
2016-05-05,,80,51,0.00,0.0,0.0
2016-05-06,,81,52,0.00,0.0,0.0
2016-05-07,,83,54,0.00,0.0,0.0
2016-05-08,,72,64,0.22,0.0,0.0
2016-05-09,,85,65,0.11,0.0,0.0
2016-05-10,,90,71,0.00,0.0,0.0
2016-05-11,,87,66,0.00,0.0,0.0
2016-05-12,,82,64,0.01,0.0,0.0
2016-05-13,,82,57,0.00,0.0,0.0
2016-05-14,,73,56,0.00,0.0,0.0
2016-05-15,,71,55,0.00,0.0,0.0
2016-05-16,,79,61,0.00,0.0,0.0
2016-05-17,,77,59,0.08,0.0,0.0
2016-05-18,,62,56,0.09,0.0,0.0
2016-05-19,,64,57,0.37,0.0,0.0
2016-05-20,,80,59,0.00,0.0,0.0
2016-05-21,,83,59,0.00,0.0,0.0
2016-05-22,,84,65,0.00,0.0,0.0
2016-05-23,,82,64,0.45,0.0,0.0
2016-05-24,,84,72,0.00,0.0,0.0
2016-05-25,,87,76,0.00,0.0,0.0
2016-05-26,,82,69,0.04,0.0,0.0
2016-05-27,,79,65,0.74,0.0,0.0
2016-05-28,,83,66,0.00,0.0,0.0
2016-05-29,,84,69,0.52,0.0,0.0
2016-05-30,,84,67,0.29,0.0,0.0
2016-05-31,,86,67,3.16,0.0,0.0
2016-06-01,,80,66,0.02,0.0,0.0
2016-06-02,,75,69,1.84,0.0,0.0
2016-06-03,,81,68,0.42,0.0,0.0
2016-06-04,,86,67,0.01,0.0,0.0
2016-06-05,,88,64,0.00,0.0,0.0
2016-06-06,,88,62,0.00,0.0,0.0
2016-06-07,,90,63,0.00,0.0,0.0
2016-06-08,,92,66,0.00,0.0,0.0
2016-06-09,,91,68,0.00,0.0,0.0
2016-06-10,,91,70,0.00,0.0,0.0
2016-06-11,,90,73,0.02,0.0,0.0
2016-06-12,,90,71,1.35,0.0,0.0
2016-06-13,,85,72,0.16,0.0,0.0
2016-06-14,,91,71,0.00,0.0,0.0
2016-06-15,,92,77,0.00,0.0,0.0
2016-06-16,,96,75,0.00,0.0,0.0
2016-06-17,,94,72,0.00,0.0,0.0
2016-06-18,,94,75,0.00,0.0,0.0
2016-06-19,,92,75,0.00,0.0,0.0
2016-06-20,,93,72,0.00,0.0,0.0
2016-06-21,,95,75,0.00,0.0,0.0
2016-06-22,,94,77,0.00,0.0,0.0
2016-06-23,,94,76,0.00,0.0,0.0
2016-06-24,,93,73,0.00,0.0,0.0
2016-06-25,,95,76,0.00,0.0,0.0
2016-06-26,,96,76,0.00,0.0,0.0
2016-06-27,,96,76,0.00,0.0,0.0
2016-06-28,,95,73,0.00,0.0,0.0
2016-06-29,,93,71,0.00,0.0,0.0
2016-06-30,,93,70,0.00,0.0,0.0
2016-07-01,,95,70,0.00,0.0,0.0
2016-07-02,,95,76,0.00,0.0,0.0
2016-07-03,,96,77,0.00,0.0,0.0
2016-07-04,,90,73,0.41,0.0,0.0
2016-07-05,,93,76,0.00,0.0,0.0
2016-07-06,,96,77,0.00,0.0,0.0
2016-07-07,,96,78,0.00,0.0,0.0
2016-07-08,,95,75,0.00,0.0,0.0
2016-07-09,,91,71,0.59,0.0,0.0
2016-07-10,,93,69,0.00,0.0,0.0
2016-07-11,,95,75,0.00,0.0,0.0
2016-07-12,,94,76,0.00,0.0,0.0
2016-07-13,,97,77,0.00,0.0,0.0
2016-07-14,,95,75,0.00,0.0,0.0
2016-07-15,,88,68,0.51,0.0,0.0
2016-07-16,,95,73,0.00,0.0,0.0
2016-07-17,,94,75,0.00,0.0,0.0
2016-07-18,,94,75,0.00,0.0,0.0
2016-07-19,,95,75,0.00,0.0,0.0
2016-07-20,,96,76,0.00,0.0,0.0
2016-07-21,,97,75,0.00,0.0,0.0
2016-07-22,,99,75,0.00,0.0,0.0
2016-07-23,,99,76,0.00,0.0,0.0
2016-07-24,,98,77,0.00,0.0,0.0
2016-07-25,,99,75,0.00,0.0,0.0
2016-07-26,,96,74,0.59,0.0,0.0
2016-07-27,,91,76,0.04,0.0,0.0
2016-07-28,,95,75,0.00,0.0,0.0
2016-07-29,,95,73,0.00,0.0,0.0
2016-07-30,,97,74,0.00,0.0,0.0
2016-07-31,,98,76,0.00,0.0,0.0
2016-08-01,,101,78,0.00,0.0,0.0
2016-08-02,,98,73,0.00,0.0,0.0
2016-08-03,,98,75,0.00,0.0,0.0
2016-08-04,,99,76,0.00,0.0,0.0
2016-08-05,,99,76,0.00,0.0,0.0
2016-08-06,,100,76,0.00,0.0,0.0
2016-08-07,,100,77,0.00,0.0,0.0
2016-08-08,,99,78,0.00,0.0,0.0
2016-08-09,,99,78,0.00,0.0,0.0
2016-08-10,,101,79,0.00,0.0,0.0
2016-08-11,,101,78,0.00,0.0,0.0
2016-08-12,,104,77,0.06,0.0,0.0
2016-08-13,,94,78,0.00,0.0,0.0
2016-08-14,,91,71,0.00,0.0,0.0
2016-08-15,,78,69,0.12,0.0,0.0
2016-08-16,,83,69,0.00,0.0,0.0
2016-08-17,,81,74,0.00,0.0,0.0
2016-08-18,,89,73,0.03,0.0,0.0
2016-08-19,,81,71,1.72,0.0,0.0
2016-08-20,,82,71,0.63,0.0,0.0
2016-08-21,,88,69,0.00,0.0,0.0
2016-08-22,,88,70,0.11,0.0,0.0
2016-08-23,,92,76,0.00,0.0,0.0
2016-08-24,,92,72,0.00,0.0,0.0
2016-08-25,,93,73,0.00,0.0,0.0
2016-08-26,,91,72,0.01,0.0,0.0
2016-08-27,,90,70,0.00,0.0,0.0
2016-08-28,,90,71,0.15,0.0,0.0
2016-08-29,,91,71,0.24,0.0,0.0
2016-08-30,,90,72,0.09,0.0,0.0
2016-08-31,,94,73,0.00,0.0,0.0
2016-09-01,,90,71,0.86,0.0,0.0
2016-09-02,,86,70,0.00,0.0,0.0
2016-09-03,,87,67,0.00,0.0,0.0
2016-09-04,,89,67,0.00,0.0,0.0
2016-09-05,,90,74,0.00,0.0,0.0
2016-09-06,,92,74,0.00,0.0,0.0
2016-09-07,,93,74,0.00,0.0,0.0
2016-09-08,,94,77,0.00,0.0,0.0
2016-09-09,,93,74,0.00,0.0,0.0
2016-09-10,,83,63,0.32,0.0,0.0
2016-09-11,,86,56,0.00,0.0,0.0
2016-09-12,,89,62,0.00,0.0,0.0
2016-09-13,,91,69,0.00,0.0,0.0
2016-09-14,,92,71,0.05,0.0,0.0
2016-09-15,,92,72,0.01,0.0,0.0
2016-09-16,,93,73,0.00,0.0,0.0
2016-09-17,,95,71,0.00,0.0,0.0
2016-09-18,,93,69,0.19,0.0,0.0
2016-09-19,,96,74,0.00,0.0,0.0
2016-09-20,,96,74,0.00,0.0,0.0
2016-09-21,,91,69,0.00,0.0,0.0
2016-09-22,,92,66,0.00,0.0,0.0
2016-09-23,,93,70,0.00,0.0,0.0
2016-09-24,,90,75,0.00,0.0,0.0
2016-09-25,,79,69,2.58,0.0,0.0
2016-09-26,,69,62,2.06,0.0,0.0
2016-09-27,,77,58,0.00,0.0,0.0
2016-09-28,,87,54,0.00,0.0,0.0
2016-09-29,,76,56,0.00,0.0,0.0
2016-09-30,,79,51,0.00,0.0,0.0
2016-10-01,,81,57,0.00,0.0,0.0
2016-10-02,,83,56,0.00,0.0,0.0
2016-10-03,,83,58,0.00,0.0,0.0
2016-10-04,,87,64,0.00,0.0,0.0
2016-10-05,,89,72,0.00,0.0,0.0
2016-10-06,,88,70,0.00,0.0,0.0
2016-10-07,,74,58,0.69,0.0,0.0
2016-10-08,,77,51,0.00,0.0,0.0
2016-10-09,,75,49,0.00,0.0,0.0
2016-10-10,,78,49,0.00,0.0,0.0
2016-10-11,,85,51,0.00,0.0,0.0
2016-10-12,,88,61,0.00,0.0,0.0
2016-10-13,,73,57,0.00,0.0,0.0
2016-10-14,,77,59,0.00,0.0,0.0
2016-10-15,,86,68,0.00,0.0,0.0
2016-10-16,,88,70,0.00,0.0,0.0
2016-10-17,,89,72,0.00,0.0,0.0
2016-10-18,,91,71,0.00,0.0,0.0
2016-10-19,,89,68,0.00,0.0,0.0
2016-10-20,,75,54,1.20,0.0,0.0
2016-10-21,,72,48,0.00,0.0,0.0
2016-10-22,,75,45,0.00,0.0,0.0
2016-10-23,,76,52,0.00,0.0,0.0
2016-10-24,,82,63,0.00,0.0,0.0
2016-10-25,,80,60,0.00,0.0,0.0
2016-10-26,,83,59,0.00,0.0,0.0
2016-10-27,,85,59,0.00,0.0,0.0
2016-10-28,,84,59,0.00,0.0,0.0
2016-10-29,,84,59,0.00,0.0,0.0
2016-10-30,,86,59,0.00,0.0,0.0
2016-10-31,,85,57,0.00,0.0,0.0
2016-11-01,,84,66,0.00,0.0,0.0
2016-11-02,,82,70,0.01,0.0,0.0
2016-11-03,,72,66,0.85,0.0,0.0
2016-11-04,,75,63,0.00,0.0,0.0
2016-11-05,,68,58,0.00,0.0,0.0
2016-11-06,,70,58,0.17,0.0,0.0
2016-11-07,,66,58,2.22,0.0,0.0
2016-11-08,,65,58,0.56,0.0,0.0
2016-11-09,,64,51,0.00,0.0,0.0
2016-11-10,,70,45,0.00,0.0,0.0
2016-11-11,,74,49,0.00,0.0,0.0
2016-11-12,,68,49,0.00,0.0,0.0
2016-11-13,,68,48,0.00,0.0,0.0
2016-11-14,,77,51,0.00,0.0,0.0
2016-11-15,,81,48,0.00,0.0,0.0
2016-11-16,,84,48,0.00,0.0,0.0
2016-11-17,,78,56,0.00,0.0,0.0
2016-11-18,,71,45,0.10,0.0,0.0
2016-11-19,,57,33,0.00,0.0,0.0
2016-11-20,,62,29,0.00,0.0,0.0
2016-11-21,,71,39,0.00,0.0,0.0
2016-11-22,,70,59,0.12,0.0,0.0
2016-11-23,,64,44,0.00,0.0,0.0
2016-11-24,,68,38,0.00,0.0,0.0
2016-11-25,,64,44,0.00,0.0,0.0
2016-11-26,,55,40,0.00,0.0,0.0
2016-11-27,,65,51,0.00,0.0,0.0
2016-11-28,,71,50,0.25,0.0,0.0
2016-11-29,,71,48,0.00,0.0,0.0
2016-11-30,,58,35,0.00,0.0,0.0
2016-12-01,,64,31,0.00,0.0,0.0
2016-12-02,,66,40,0.00,0.0,0.0
2016-12-03,,52,46,0.32,0.0,0.0
2016-12-04,,52,45,0.02,0.0,0.0
2016-12-05,,51,44,0.15,0.0,0.0
2016-12-06,,52,44,0.01,0.0,0.0
2016-12-07,,51,35,0.00,0.0,0.0
2016-12-08,,38,27,0.00,0.0,0.0
2016-12-09,,37,22,0.00,0.0,0.0
2016-12-10,,48,35,0.00,0.0,0.0
2016-12-11,,71,48,0.00,0.0,0.0
2016-12-12,,52,36,0.00,0.0,0.0
2016-12-13,,60,39,0.00,0.0,0.0
2016-12-14,,48,38,0.00,0.0,0.0
2016-12-15,,44,32,0.00,0.0,0.0
2016-12-16,,63,44,0.00,0.0,0.0
2016-12-17,,72,21,0.00,,0.0
2016-12-18,,29,15,0.00,0.0,0.0
2016-12-19,,38,12,0.00,0.0,0.0
2016-12-20,,52,23,0.00,0.0,0.0
2016-12-21,,65,35,0.00,0.0,0.0
2016-12-22,,58,38,0.00,0.0,0.0
2016-12-23,,52,37,0.05,0.0,0.0
2016-12-24,,67,52,0.07,0.0,0.0
2016-12-25,,77,65,0.00,0.0,0.0
2016-12-26,,71,54,0.00,0.0,0.0
2016-12-27,,69,45,0.00,0.0,0.0
2016-12-28,,79,54,0.00,0.0,0.0
2016-12-29,,58,43,0.00,0.0,0.0
2016-12-30,,57,29,0.00,0.0,0.0
2016-12-31,,68,46,0.00,0.0,0.0
2017-01-01,,65,43,0.10,0.0,0.0
2017-01-02,,70,52,0.25,0.0,0.0
2017-01-03,,59,37,0.00,0.0,0.0
2017-01-04,,38,28,0.00,0.0,0.0
2017-01-05,,37,24,0.00,0.0,0.0
2017-01-06,,24,13,0.00,,0.0
2017-01-07,,38,10,0.00,0.0,0.0
2017-01-08,,47,15,0.00,0.0,0.0
2017-01-09,,65,31,0.00,0.0,0.0
2017-01-10,,75,49,0.00,0.0,0.0
2017-01-11,,77,52,0.00,0.0,0.0
2017-01-12,,75,45,0.00,0.0,0.0
2017-01-13,,50,40,0.19,0.0,0.0
2017-01-14,,45,38,0.00,0.0,0.0
2017-01-15,,64,42,1.27,0.0,0.0
2017-01-16,,62,44,0.03,0.0,0.0
2017-01-17,,50,40,0.20,0.0,0.0
2017-01-18,,50,45,0.32,0.0,0.0
2017-01-19,,61,50,0.00,0.0,0.0
2017-01-20,,74,44,0.00,0.0,0.0
2017-01-21,,66,45,0.40,0.0,0.0
2017-01-22,,63,48,0.00,0.0,0.0
2017-01-23,,63,35,0.00,0.0,0.0
2017-01-24,,75,44,0.00,0.0,0.0
2017-01-25,,63,37,0.00,0.0,0.0
2017-01-26,,51,29,0.00,0.0,0.0
